Cd,Dbh1,Dbh2,Time
NEPHER,6.6,8.2,10.233
NEPHER,2.6,2.9,10.603
NEPHER,3.2,3.2,10.496
NEPHER,6.9,7.3,11.205
NEPHER,4.7,5.6,10.321
NEPHER,3.6,3.7,10.249
NEPHER,5.6,5.6,10.271
NEPHER,5,5,10.148
NEPHER,6.2,6.3,10.241
NEPHER,2.5,2.6,10.46
NEPHER,9.9,12.2,10.107
NEPHER,4.2,4.4,10.238
NEPHER,9.4,8.6,10.195
NEPHER,3.1,3.3,10.104
NEPHER,5.8,6.7,11.096
NEPHER,2.6,2.7,10.107
NEPHER,2.2,2.4,10.238
NEPHER,2.4,2.7,10.31
NEPHER,17.1,17.5,10.301
NEPHER,2.3,2.4,10.192
NEPHER,19.2,21.1,10.312
NEPHER,6.4,6.5,11
NEPHER,4.4,4.8,10.112
NEPHER,2.5,2.7,10.266
NEPHER,3.2,3.7,10.189
NEPHER,2.8,2.9,10.496
NEPHER,3,3.4,10.666
NEPHER,2.6,3.1,10.225
NEPHER,6.7,6.5,10.197
NEPHER,7.8,8.4,10.271
NEPHER,3.5,3.5,10.458
NEPHER,3,3.5,10.178
NEPHER,2.9,2.8,10.129
NEPHER,10.5,11.1,11.09
NEPHER,4.2,4.9,11
NEPHER,5.1,6,10.263
NEPHER,2.1,2.5,10.6
NEPHER,13.5,14.2,10.227
NEPHER,4.1,4.2,10.236
NEPHER,2.8,4.8,10.312
NEPHER,2,2.5,10.066
NEPHER,2,2.1,10.189
NEPHER,2.2,2.6,10.112
NEPHER,2.3,2.4,11.205
NEPHER,10.7,12.2,10.142
NEPHER,3.3,3.2,10.342
NEPHER,8.4,9,11.09
NEPHER,15.5,15.8,10.34
NEPHER,2.8,3.7,10.271
NEPHER,14.1,14.3,10.573
NEPHER,2.8,3.1,10.225
NEPHER,4.6,5.7,10.189
NEPHER,2,2,11.167
NEPHER,3,3.7,10.249
NEPHER,2,2.3,10.167
NEPHER,4.8,5.8,10.266
NEPHER,6.4,6.7,10.666
NEPHER,5.1,5.5,10.266
NEPHER,3.5,3.7,10.11
NEPHER,3.6,4.1,10.23
NEPHER,2.4,3.6,10.236
NEPHER,2.1,2.3,10.115
NEPHER,6.4,7.4,10.189
NEPHER,3.1,3.1,10.312
NEPHER,2.1,2,10.592
NEPHER,4.6,6.8,10.307
NEPHER,4.7,5.4,10.427
NEPHER,21.4,20.3,10.293
NEPHER,2.2,3.2,10.26
NEPHER,2,2.5,10.197
NEPHER,4.6,5.3,10.441
NEPHER,2.9,3.3,10.197
NEPHER,7,8.1,10.167
NEPHER,5.9,6.1,10.351
NEPHER,2,2.1,10.189
NEPHER,11.5,12.5,10.121
NEPHER,4.2,5,10.238
NEPHER,34.6,40,10.414
NEPHER,2.3,2.5,11.238
NEPHER,2.1,2.4,10.46
NEPHER,3.4,3.4,10.301
NEPHER,10.8,13.8,10.266
NEPHER,6.4,0,11.203
NEPHER,4.3,-0.1,10.416
NEPHER,5.1,-0.1,10.09
NEPHER,13.4,-0.1,10.241
NEPHER,9.8,-0.1,10.26
NEPHER,2.1,-0.1,10.244
NEPHER,5.9,-0.1,10.263
NEPHER,3.8,-0.1,11.093
NEPHER,2.5,-0.1,10.345
NEPHER,3,-0.1,11.041
NEPHER,2,-0.1,10.129
NEPHER,3,-0.1,11.227
NEPHER,3.8,-0.1,10.222
NEPHER,3.2,0,10.258
NEPHER,2,-0.1,10.173
NEPHER,5.4,-0.1,10.425
NEPHER,19,-0.1,10.422
NEPHER,7.3,-0.1,10.175
NEPHER,2.7,-0.1,10.162
NEPHER,2.3,-0.1,11.203
NEPHER,2.6,-0.1,10.589
NEPHER,2.7,-0.1,10.181
NEPHMA,2.5,3.4,10.422
NEPHMA,6.1,6.4,10.605
NEPHMA,2.9,3,10.107
NEPHMA,4,5.6,10.529
NEPHMA,4.7,5,10.285
NEPHMA,2.1,3.5,10.164
NEPHMA,2.3,2.4,10.26
NEPHMA,4.5,5.3,10.334
NEPHMA,11.4,13,10.203
NEPHMA,2.3,2.7,10.263
NEPHMA,8.5,9,10.271
NEPHMA,2.1,2.3,10.351
NEPHMA,2.4,4.7,10.427
NEPHMA,4.9,5,10.126
NEPHMA,2.1,2.2,10.515
NEPHMA,2.3,2.4,10.334
NEPHMA,5.3,5.4,10.26
NEPHMA,7.7,11.2,10.211
NEPHMA,5,6.3,10.197
NEPHMA,8.3,8.5,10.222
NEPHMA,2.3,2.4,11.066
NEPHMA,3.4,7.4,10.189
NEPHMA,6.4,8.3,10.671
NEPHMA,2.6,2.8,10.17
NEPHMA,5.8,6,10.422
NEPHMA,4.6,4.7,10.496
NEPHMA,12.1,12.2,10.458
NEPHMA,15.7,18.4,10.433
NEPHMA,2.1,2.4,10.101
NEPHMA,5.8,9.5,10.337
NEPHMA,4.1,4.7,10.192
NEPHMA,4,4.4,10.455
NEPHMA,14.9,15.6,10.263
NEPHMA,3.6,4.1,10.488
NEPHMA,2.2,2.7,10.282
NEPHMA,2.1,2.3,10.279
NEPHMA,4.7,7.6,10.112
NEPHMA,9.6,10.7,10.351
NEPHMA,3.2,5.1,11.09
NEPHMA,2,2,10.504
NEPHMA,2.6,3.5,10.395
NEPHMA,3.9,4,10.121
NEPHMA,2.3,2.4,10.392
NEPHMA,5.8,6,10.26
NEPHMA,2.9,3,10.203
NEPHMA,4.6,6,10.271
NEPHMA,5.3,5.5,10.249
NEPHMA,2,2.2,10.268
NEPHMA,3.1,3.2,10.178
NEPHMA,2.9,3.1,10.263
NEPHMA,4.4,4.7,10.236
NEPHMA,2.7,2.9,11.233
NEPHMA,3,3.2,10.252
NEPHMA,3.9,4.1,10.025
NEPHMA,13.3,17.3,10.6
NEPHMA,13.9,14,10.496
NEPHMA,2.5,3.1,10.444
NEPHMA,4.5,6.2,10.236
NEPHMA,2.1,2.3,10.427
NEPHMA,12.8,13.4,11.227
NEPHMA,4,3.7,10.504
NEPHMA,2.9,3.1,11.233
NEPHMA,15.2,16.5,10.258
NEPHMA,21.6,24.8,10.342
NEPHMA,6.7,7.2,10.43
NEPHMA,2.9,3.2,10.088
NEPHMA,2.3,2.6,10.205
NEPHMA,2.9,3,10.279
NEPHMA,3.5,5.9,10.192
NEPHMA,8.6,9.2,10.419
NEPHMA,53.3,55,10.23
NEPHMA,7.5,8.6,10.112
NEPHMA,9.7,10.1,10.608
NEPHMA,2.1,3.3,10.271
NEPHMA,2.5,3.2,10.208
NEPHMA,3,2.9,10.279
NEPHMA,9.4,9.5,10.186
NEPHMA,2.1,2.5,10.195
NEPHMA,2.7,3.9,10.419
NEPHMA,4.1,3.9,10.507
NEPHMA,3,4.1,10.274
NEPHMA,2.3,2.5,10.192
NEPHMA,10.2,10.8,10.493
NEPHMA,3.3,3.6,10.312
NEPHMA,5.2,5.3,10.121
NEPHMA,6.3,10.4,10.285
NEPHMA,8.3,8.3,10.255
NEPHMA,3.4,5,10.164
NEPHMA,6.9,11.2,10.238
NEPHMA,6.1,6,10.277
NEPHMA,2.6,2.8,10.529
NEPHMA,2,2.1,11.041
NEPHMA,3.4,3.4,10.271
NEPHMA,3,3.7,10.496
NEPHMA,2.8,3.1,10.192
NEPHMA,3,3.1,10.271
NEPHMA,9.2,9.4,10.241
NEPHMA,2.8,3,10.419
NEPHMA,4.3,5.1,10.477
NEPHMA,2.8,3.4,10.205
NEPHMA,23.1,26.1,10.181
NEPHMA,23.8,24.6,10.195
NEPHMA,2.2,2.4,10.444
NEPHMA,5.1,5.1,10.184
NEPHMA,3.9,4.2,11.203
NEPHMA,4.5,6.8,10.088
NEPHMA,2,2.2,10.175
NEPHMA,5.1,4.8,10.299
NEPHMA,5.7,8.7,10.285
NEPHMA,5.5,5.7,10.181
NEPHMA,2.8,3,10.06
NEPHMA,3.2,3.3,10.115
NEPHMA,2.1,2.1,10.145
NEPHMA,2.7,2.8,10.271
NEPHMA,27.3,28.3,10.441
NEPHMA,2.5,2.5,10.304
NEPHMA,2.6,4.2,10.444
NEPHMA,4.6,4.6,11.063
NEPHMA,3.5,4,10.088
NEPHMA,4.9,6,11.203
NEPHMA,7.7,7.7,10.211
NEPHMA,11.8,18.8,10.26
NEPHMA,6,6.2,10.23
NEPHMA,3.5,3.5,10.271
NEPHMA,3.7,5.8,10.112
NEPHMA,2,2.4,10.425
NEPHMA,5.6,8.8,10.46
NEPHMA,3.8,3.8,10.285
NEPHMA,3.2,3.4,10.11
NEPHMA,3.6,4,10.178
NEPHMA,4.7,4.7,10.392
NEPHMA,3,3.1,10.315
NEPHMA,3.4,3.7,10.304
NEPHMA,2.2,2.6,10.238
NEPHMA,3.3,3.4,10.266
NEPHMA,2,2.2,10.23
NEPHMA,4.2,4.5,10.595
NEPHMA,2.3,3.2,10.271
NEPHMA,2.7,3,10.079
NEPHMA,7.2,9.5,11.06
NEPHMA,2.2,2.7,10.219
NEPHMA,2,2.2,10.126
NEPHMA,2.8,2.8,10.26
NEPHMA,5.1,8.7,10.296
NEPHMA,9,9.8,10.142
NEPHMA,5.1,4.9,10.192
NEPHMA,10.3,13.1,10.482
NEPHMA,5.1,6.1,10.027
NEPHMA,2.9,3.2,10.252
NEPHMA,2.6,3.6,10.085
NEPHMA,5,5.5,10.43
NEPHMA,8.7,-0.1,10.23
NEPHMA,6.5,-0.1,10.581
NEPHMA,3,-0.1,11.203
NEPHMA,4.9,-0.1,10.512
NEPHMA,16.9,-0.1,10.411
NEPHMA,2.1,-0.1,10.162
NEPHMA,2.9,-0.1,10.51
NEPHMA,2.3,-0.1,10.167
NEPHMA,2.1,-0.1,10.512
NEPHMA,2,-0.1,10.211
NEPHMA,27,-0.1,10.474
NEPHMA,2.5,-0.1,10.978
NEPHMA,2.4,-0.1,10.268
NEPHMA,4.4,-0.1,10.411
NEPHMA,2.3,-0.1,10.318
NEPHMA,23.4,-0.1,10.23
NEPHMA,4,-0.1,10.449
NEPHMA,4,-0.1,10.605
NEPHMA,2,-0.1,11.205
NEPHMA,3.6,-0.1,10.581
NEPHMA,2.4,-0.1,10.205
NEPHMA,2.4,-0.1,10.208
NEPHMA,6.1,-0.1,10.025
NEPHMA,5,-0.1,10.573
NEPHMA,4.2,-0.1,10.216
NEPHMA,18.6,-0.1,10.077
NEPHMA,2.2,-0.1,10.186
NEPHMA,2.5,-0.1,10.104
NEPHMA,2.1,-0.1,10.31
NEPHMA,8.6,-0.1,10.241
NEPHMA,3.8,-0.1,10.652
NEPHMA,3.2,-0.1,10.186
NEPHOP,2.3,2.9,11.044
NEPHOP,4.7,5.9,10.104
NEPHOP,9,9.4,10.203
NEPHOP,16.3,17.3,10.195
NEPHOP,4.1,3.8,10.263
NEPHOP,3.6,3.8,10.279
NEPHOP,4.4,5.5,11.2
NEPHOP,2.6,3.4,11.2
NEPHOP,8.5,9,10.203
NEPHOP,3.2,3.2,10.463
NEPHOP,21.4,22.3,10.189
NEPHOP,3.2,3.9,10.145
NEPHOP,4.6,5.2,10.26
NEPHOP,4.7,5,10.6
NEPHOP,2,2.7,10.507
NEPHOP,3.8,4.3,10.203
NEPHOP,21.2,21.5,10.51
NEPHOP,6.1,6.7,10.433
NEPHOP,35.5,39.3,10.132
NEPHOP,2.5,2.8,11.03
NEPHOP,2.1,2.3,10.512
NEPHOP,6.9,7.6,10.203
NEPHOP,2.2,2.2,10.145
NEPHOP,2.4,3,10.205
NEPHOP,3.4,4.2,10.337
NEPHOP,2.5,2.6,10.367
NEPHOP,11.4,11.6,10.192
NEPHOP,2.9,4,10.427
NEPHOP,4.4,4.8,10.23
NEPHOP,3.4,3.8,10.26
NEPHOP,2.8,3,10.288
NEPHOP,2.2,2,10.589
NEPHOP,3.8,4,10.345
NEPHOP,2.6,2.9,11.247
NEPHOP,3.4,3.7,10.595
NEPHOP,4.9,5.1,10.441
NEPHOP,4.7,5.7,10.203
NEPHOP,2.6,2.7,10.397
NEPHOP,2.6,3,10.499
NEPHOP,2.2,2.3,10.31
NEPHOP,2.2,2.5,11.238
NEPHOP,2.6,2.9,10.282
NEPHOP,4,5.2,10.444
NEPHOP,2.9,3.4,10.233
NEPHOP,3.7,4.6,10.345
NEPHOP,4.3,5.2,10.342
NEPHOP,2.2,2.8,10.266
NEPHOP,2.3,2.4,10.203
NEPHOP,3.2,3.7,10.263
NEPHOP,2.1,2.3,10.121
NEPHOP,4.7,5.4,10.26
NEPHOP,6.8,7.3,10.219
NEPHOP,2.5,2.6,10.211
NEPHOP,7.1,8.6,10.068
NEPHOP,4,4.8,10.189
NEPHOP,4.1,4.4,10.23
NEPHOP,2.5,2.9,10.482
NEPHOP,6.1,6.2,10.11
NEPHOP,20,21.5,10.195
NEPHOP,7,8.3,10.186
NEPHOP,9,9.5,10.441
NEPHOP,3.4,3.6,10.181
NEPHOP,3,3.2,10.441
NEPHOP,4.6,4.7,10.263
NEPHOP,3.7,3.6,10.2
NEPHOP,18.6,29,10.318
NEPHOP,4.6,6,10.403
NEPHOP,4.2,5.2,10.515
NEPHOP,12.2,12.9,10.433
NEPHOP,2.2,3.1,10.397
NEPHOP,2.8,2.8,10.597
NEPHOP,5,7.4,10.145
NEPHOP,2,2.1,10.4
NEPHOP,5.7,7.5,11.066
NEPHOP,2.2,3.4,10.507
NEPHOP,15.4,17.4,10.104
NEPHOP,6.6,6.6,10.126
NEPHOP,4.9,6,10.395
NEPHOP,2.7,3.3,10.266
NEPHOP,18.4,21.8,11.2
NEPHOP,3,3.2,10.433
NEPHOP,4.5,4.6,10.192
NEPHOP,3.7,5.9,10.085
NEPHOP,6.9,9.9,10.164
NEPHOP,2,2.6,10.592
NEPHOP,6.2,8.1,10.279
NEPHOP,2.6,2.8,10.104
NEPHOP,10.5,11.7,10.195
NEPHOP,7.9,10,10.153
NEPHOP,4.6,6.5,10.258
NEPHOP,6.3,6.9,10.337
NEPHOP,15.8,16.1,10.422
NEPHOP,2.5,2.6,10.332
NEPHOP,3.3,3.7,10.43
NEPHOP,2.6,4,10.118
NEPHOP,3.4,4.1,10.271
NEPHOP,3.2,3.7,10.197
NEPHOP,3.6,5.4,10.186
NEPHOP,3.8,5.2,10.507
NEPHOP,2.9,4.3,10.162
NEPHOP,2,2.9,10.233
NEPHOP,2.9,3,10.504
NEPHOP,6.6,7.4,10.247
NEPHOP,9.8,12.8,10.186
NEPHOP,2.5,2.5,10.449
NEPHOP,3.6,4.1,10.121
NEPHOP,3.8,4.2,10.11
NEPHOP,3.3,3.9,10.227
NEPHOP,2.3,2.4,10.227
NEPHOP,2.2,5.5,10.488
NEPHOP,3.7,5.9,10.433
NEPHOP,8.4,-0.1,10.258
NEPHOP,3,-0.1,10.145
NEPHOP,2.1,-0.1,10.09
NEPHOP,3.4,-0.1,10.6
NEPHOP,2,-0.9,10.433
NEPHOP,3.2,-0.1,10.589
NEPHOP,3.2,-0.1,10.115
NEPHOP,10.5,-0.1,10.181
NEPHOP,5.4,-0.1,10.419
NEPHOP,2.7,-0.1,11.044
NEPHOP,6.3,-0.1,10.274
NEPHOP,2.7,-0.1,10.236
NEPHOP,25.6,-0.1,10.145
NEPHOP,5.4,-0.1,10.268
NOTHUM,6.6,6.3,10.6
NOTHUM,2,2.5,11.041
NOTHUM,2.7,2.8,10.23
NOTHUM,4,4.3,10.06
NOTHUM,2.5,3.6,10.104
NOTHUM,3.4,3.4,10.485
NOTHUM,4.4,4.5,10.195
NOTHUM,2.6,3.9,10.268
NOTHUM,2.1,4,10.318
NOTHUM,2,2.1,10.162
NOTHUM,6,6.3,10.488
NOTHUM,13.8,14,10.329
NOTHUM,2.1,2.4,10.2
NOTHUM,6.8,9.4,10.512
NOTHUM,2.1,2.7,10.247
NOTHUM,4.6,4.4,10.266
NOTHUM,3.5,3.3,10.277
NOTHUM,3.2,3.5,10.471
NOTHUM,2.8,3.7,10.203
NOTHUM,13.3,14.3,10.603
NOTHUM,2.1,2.1,10.526
NOTHUM,3.5,3.8,10.332
NOTHUM,2.9,4.3,10.077
NOTHUM,3.2,3.7,10.148
NOTHUM,5.9,6.3,10.195
NOTHUM,27.6,28.9,10.249
NOTHUM,4.8,5.8,10.071
NOTHUM,11.9,12.6,10.238
NOTHUM,2.1,2.6,10.351
NOTHUM,2,2.9,10.268
NOTHUM,4,4.2,10.271
NOTHUM,3.3,3.3,10.225
NOTHUM,2.5,2.7,10.115
NOTHUM,4.2,4.2,10.266
NOTHUM,4.9,5.5,10.29
NOTHUM,6.7,13.2,10.216
NOTHUM,2.4,2.4,10.31
NOTHUM,2.8,2.8,11.238
NOTHUM,3.1,2.9,10.192
NOTHUM,7.8,11,10.211
NOTHUM,7.5,10.4,10.463
NOTHUM,2.3,2.3,10.282
NOTHUM,30.5,31.8,10.252
NOTHUM,3.2,5,10.403
NOTHUM,4.3,4.1,10.263
NOTHUM,3.7,3.9,10.573
NOTHUM,2.5,2.8,10.279
NOTHUM,5.9,7,10.222
NOTHUM,4,5.2,10.26
NOTHUM,6,6.1,10.126
NOTHUM,2.6,2.4,10.595
NOTHUM,2.7,3.1,10.222
NOTHUM,10.6,11.6,11
NOTHUM,4.3,4.9,10.493
NOTHUM,2.7,4.8,10.334
NOTHUM,2.8,3.5,10.178
NOTHUM,2.6,2.7,10.268
NOTHUM,2.8,2.9,10.156
NOTHUM,3.6,3.6,11.2
NOTHUM,4.6,5.2,10.496
NOTHUM,2.5,2.8,10.271
NOTHUM,5.8,5.9,10.208
NOTHUM,7.5,8,10.142
NOTHUM,4.8,8.1,10.145
NOTHUM,13.8,14.2,10.192
NOTHUM,2.1,2,10.463
NOTHUM,10.8,13.5,10.263
NOTHUM,4,5.4,10.233
NOTHUM,5.8,6,10.219
NOTHUM,3.1,3.5,10.397
NOTHUM,2.3,2.5,10.266
NOTHUM,2.4,2.5,11.003
NOTHUM,2.1,2.3,10.145
NOTHUM,4.5,4.4,10.115
NOTHUM,3.7,3.6,10.345
NOTHUM,9.4,9.9,10.282
NOTHUM,2.5,3.1,10.266
NOTHUM,5.2,8.2,10.482
NOTHUM,4.3,4.9,10.164
NOTHUM,5,4.9,10.266
NOTHUM,41.4,44.8,10.29
NOTHUM,3.6,5.2,10.274
NOTHUM,3.6,4,10.077
NOTHUM,3.4,3.4,10.66
NOTHUM,2.1,2.4,10.499
NOTHUM,7,7.5,11.205
NOTHUM,6.6,9.2,10.441
NOTHUM,3.5,3.5,10.334
NOTHUM,14.1,-0.1,11.088
NOTHUM,10.2,-0.1,10.504
NOTHUM,19.1,-0.1,10.142
NOTHUM,2.1,-0.1,10.288
NOTHUM,2,-0.1,11.203
NOTHUM,2.1,-0.1,10.186
NOTHUM,9.8,-0.1,10.247
NOTHUM,3,-0.1,10.422
OCHAAM,2.1,2.5,10.096
OCHAAM,2,1.9,10.499
OCHAAM,2.2,3.1,10.403
OCHAAM,2.2,2.4,10.279
OCHAAM,15.3,16.6,10.211
OCHAAM,24.5,31.4,10.279
OCHAAM,2.5,2.5,10.233
OCHAAM,2.1,2.4,10.274
OCHAAM,5.5,6.5,10.186
OCHAAM,3.9,4.1,10.26
OCHAAM,18.3,19.2,10.189
OCHAAM,6.2,6.5,10.211
OCHAAM,4,4.5,10.507
OCHAAM,3.1,3.4,10.301
OCHAAM,3.2,3.8,10.153
OCHAAM,2.3,2.6,10.395
OCHAAM,2.3,3.8,10.173
OCHAAM,6,7.6,10.507
OCHAAM,5.4,6.1,10.296
OCHAAM,4.4,5.5,10.414
OCHAAM,2.1,2.7,10.192
OCHAAM,2.1,2.2,10.26
OCHAAM,4.5,4.9,10.441
OCHAAM,4.2,5.3,10.425
OCHAAM,2.7,2.8,10.192
OCHAAM,2.7,2.9,10.304
OCHAAM,7.3,8.6,10.195
OCHAAM,7.6,9.2,10.507
OCHAAM,2,2.4,10.518
OCHAAM,4,4,10.31
OCHAAM,6.3,6.3,10.285
OCHAAM,6.5,8.3,10.132
OCHAAM,7.5,9.3,10.449
OCHAAM,21.9,25.7,11.197
OCHAAM,3,3.8,10.027
OCHAAM,10.1,12.7,10.312
OCHAAM,5.5,5.6,10.293
OCHAAM,9.5,11.4,10.433
OCHAAM,3.1,5.2,10.151
OCHAAM,5.7,5.7,10.107
OCHAAM,9.7,12.9,10.162
OCHAAM,2.7,3.1,10.222
OCHAAM,8.8,9,10.192
OCHAAM,2.1,2.1,10.49
OCHAAM,4.6,4.8,10.532
OCHAAM,4.3,4,10.077
OCHAAM,8.8,13.9,10.181
OCHAAM,6.3,6.5,10.268
OCHAAM,2,8,10.258
OCHAAM,17.6,18.2,10.496
OCHAAM,4.9,5.4,10.2
OCHAAM,3.1,3.4,10.115
OCHAAM,2,2.3,10.463
OCHAAM,3.4,4.5,10.025
OCHAAM,6.5,7.7,10.507
OCHAAM,2.1,2.2,10.288
OCHAAM,2.9,3.4,10.268
OCHAAM,6.9,6.5,10.148
OCHAAM,2,3.3,10.101
OCHAAM,2.6,2.7,10.433
OCHAAM,3.2,3.3,10.186
OCHAAM,8.5,8.4,10.422
OCHAAM,2.2,2.5,10.052
OCHAAM,12.9,14.7,10.175
OCHAAM,9.5,11.1,10.227
OCHAAM,18.2,20.2,10.236
OCHAAM,2.1,2.6,10.271
OCHAAM,8.8,9.4,10.236
OCHAAM,5.2,5.2,10.266
OCHAAM,5.5,5.7,10.345
OCHAAM,2.2,3,10.332
OCHAAM,3.5,4.1,10.063
OCHAAM,8.7,9.6,10.285
OCHAAM,2.6,3,11.203
OCHAAM,2,2.8,10.025
OCHAAM,2.4,2.5,10.427
OCHAAM,4,5.7,11
OCHAAM,2.4,2.4,10.214
OCHAAM,3.7,4.6,10.438
OCHAAM,3.8,3.8,10.099
OCHAAM,2.5,2.9,10.173
OCHAAM,2.6,3.3,11.121
OCHAAM,2.2,3.6,10.115
OCHAAM,2.2,2.2,10.6
OCHAAM,9.7,9,10.595
OCHAAM,10.2,10.6,10.507
OCHAAM,2.1,2.3,10.167
OCHAAM,20.8,20.9,10.195
OCHAAM,10.4,10.5,10.088
OCHAAM,2.8,2.9,10.293
OCHAAM,2.1,2.4,10.162
OCHAAM,2.8,3.1,10.203
OCHAAM,12.9,17.2,10.586
OCHAAM,2.5,3,10.274
OCHAAM,2.1,2.3,10.088
OCHAAM,3.8,3.9,10.334
OCHAAM,2.5,2.7,10.271
OCHAAM,2.7,3,10.126
OCHAAM,2.6,2.9,10.244
OCHAAM,2.6,2.7,10.164
OCHAAM,2.7,3,10.205
OCHAAM,8,9.7,10.529
OCHAAM,3.3,3.7,10.332
OCHAAM,3,3.6,10.351
OCHAAM,2.5,2.8,10.425
OCHAAM,4.6,6.8,10.227
OCHAAM,3.8,4,10.479
OCHAAM,7.8,8.4,10.441
OCHAAM,2.1,2.3,10.444
OCHAAM,3.2,4,10.282
OCHAAM,2.2,2.8,10.34
OCHAAM,3.5,4.1,10.321
OCHAAM,22.2,30.3,10.403
OCHAAM,3.9,3.9,10.496
OCHAAM,3.3,3.4,10.189
OCHAAM,6.1,6.5,10.107
OCHAAM,3.8,4.4,10.274
OCHAAM,3.1,3.6,10.192
OCHAAM,2.2,2.6,10.26
OCHAAM,11.2,11.8,10.29
OCHAAM,4.3,4.7,10.348
OCHAAM,8,8.6,10.34
OCHAAM,8.1,10.8,10.378
OCHAAM,8.8,11.5,10.271
OCHAAM,3.5,3.8,10.132
OCHAAM,4.5,4.5,10.575
OCHAAM,2.2,2.2,10.11
OCHAAM,4,4.4,10.279
OCHAAM,3.9,3.9,11.203
OCHAAM,2.2,2.4,11.093
OCHAAM,3.1,3.2,10.121
OCHAAM,2,2.7,10.458
OCHAAM,2.5,2.5,10.186
OCHAAM,9,10,10.441
OCHAAM,4.6,5.1,10.266
OCHAAM,8.6,10.5,10.099
OCHAAM,3.2,3.2,10.142
OCHAAM,2.2,2,10.496
OCHAAM,7.4,11.9,10.2
OCHAAM,2.5,3.1,10.29
OCHAAM,3.4,4.6,11.063
OCHAAM,3.5,3.7,10.274
OCHAAM,4.4,5.9,10.397
OCHAAM,12.7,13.4,10.592
OCHAAM,2.2,3.1,10.496
OCHAAM,5.2,5.7,10.332
OCHAAM,4.5,7.2,10.159
OCHAAM,4.6,5.5,10.403
OCHAAM,47.4,56.7,10.351
OCHAAM,5.7,5.7,10.205
OCHAAM,2.3,2.8,10.233
OCHAAM,3.8,4,10.31
OCHAAM,2.1,2.2,10.156
OCHAAM,3.4,4.3,10.392
OCHAAM,26.4,28.1,10.167
OCHAAM,4.6,4.6,10.104
OCHAAM,2.8,3.9,10.268
OCHAAM,10,12.4,10.397
OCHAAM,2.1,2.3,10.31
OCHAAM,2.4,2.9,10.244
OCHAAM,7.8,9.3,10.496
OCHAAM,4.1,5.2,10.222
OCHAAM,2.5,2.9,10.268
OCHAAM,2.3,2.3,10.51
OCHAAM,5,5.2,10.211
OCHAAM,11.2,12.7,10.099
OCHAAM,5.4,6.3,10.101
OCHAAM,2.2,2.4,10.296
OCHAAM,3.5,3.6,11.205
OCHAAM,3.2,4.3,10.581
OCHAAM,14,14.8,10.222
OCHAAM,7.1,8.6,10.49
OCHAAM,3.6,4.1,10.225
OCHAAM,2.1,2.5,10.321
OCHAAM,2.3,3.4,10.09
OCHAAM,10.6,10.8,10.427
OCHAAM,2.5,2.9,10.197
OCHAAM,6.5,7,11.093
OCHAAM,3.5,3.7,10.279
OCHAAM,2.5,3.5,10.266
OCHAAM,3,3.4,10.29
OCHAAM,19.6,23.5,10.296
OCHAAM,8.6,8.9,10.323
OCHAAM,13.2,13.6,10.384
OCHAAM,3.6,3.6,10.11
OCHAAM,3,4,10.09
OCHAAM,2.7,3.3,10.104
OCHAAM,3.6,4,10.279
OCHAAM,6.1,8.8,10.085
OCHAAM,2.3,3.7,10.671
OCHAAM,5.7,6,10.115
OCHAAM,6.9,9.2,10.532
OCHAAM,7.1,7.7,10.186
OCHAAM,2.4,2.4,10.121
OCHAAM,2,3,10.151
OCHAAM,8.6,8.7,10.425
OCHAAM,17.6,17.6,10.156
OCHAAM,3.3,4.4,10.4
OCHAAM,3.5,5.2,10.34
OCHAAM,2.2,2.2,10.197
OCHAAM,2.8,3.4,10.195
OCHAAM,11.9,12.1,10.438
OCHAAM,2,2.3,10.597
OCHAAM,5.3,5.4,10.164
OCHAAM,8.5,10.9,10.233
OCHAAM,10.6,11.3,10.463
OCHAAM,6,7.8,10.249
OCHAAM,2,2.8,10.318
OCHAAM,5.4,7.6,10.334
OCHAAM,2.3,2.2,10.118
OCHAAM,2.6,3.3,10.433
OCHAAM,6.1,7.5,10.268
OCHAAM,2.5,3.2,10.241
OCHAAM,4.9,5.1,10.107
OCHAAM,2.8,3,10.238
OCHAAM,2.2,2.7,10.263
OCHAAM,2,2.6,11.041
OCHAAM,3.1,3.8,10.085
OCHAAM,2.1,2.2,11.044
OCHAAM,2.5,2.6,10.189
OCHAAM,2.8,3.4,10.186
OCHAAM,15.3,15.9,10.384
OCHAAM,12.5,13.8,11.06
OCHAAM,4.4,4.6,11.197
OCHAAM,3.7,4.1,10.332
OCHAAM,5.9,6,10.488
OCHAAM,6.7,7.9,10.159
OCHAAM,23.8,25.9,10.186
OCHAAM,2,2,10.529
OCHAAM,24.3,26.8,10.458
OCHAAM,2.3,2.4,10.093
OCHAAM,27.8,31,10.515
OCHAAM,3.3,3.6,10.164
OCHAAM,7.5,12.3,10.189
OCHAAM,4.8,5.8,10.167
OCHAAM,6.8,7.4,10.208
OCHAAM,2.7,2.7,10.381
OCHAAM,4.7,5,10.268
OCHAAM,3.8,4.6,10.293
OCHAAM,9.2,9.3,10.49
OCHAAM,6.6,8.6,10.266
OCHAAM,3.3,4,10.436
OCHAAM,3.4,3.2,10.088
OCHAAM,3.8,3.9,10.2
OCHAAM,2.6,2.6,10.515
OCHAAM,6.5,7.3,10.192
OCHAAM,3.4,3.6,10.504
OCHAAM,2.8,3.2,10.233
